# Tucson June 23--Jul7, 2017 weather from airport observations to go with CAISO prices from same time period.
# Datetime Temp(F) RH (%) solar_direct (W/sf) solar_difuse (W/sf) pressure (kPA) wind (m/s)
$state_name=Arizona
$city_name=Tucson
temperature,humidity,solar_direct,solar_diffuse,pressure,wind_speed,
07:05:19:15:00,101.255,0.1325,35.3925,5.2275,926.7325,4.475
07:05:19:16:00,101.204,0.132666667,34.606,5.111333333,926.7346667,4.466666667
07:05:19:17:00,101.153,0.132833333,33.8195,4.995166667,926.7368333,4.458333333
07:05:19:18:00,101.102,0.133,33.033,4.879,926.739,4.45
07:05:19:19:00,101.051,0.133166667,32.2465,4.762833333,926.7411667,4.441666667
07:05:19:20:00,101,0.133333333,31.46,4.646666667,926.7433333,4.433333333
07:05:19:21:00,100.949,0.1335,30.6735,4.5305,926.7455,4.425
07:05:19:22:00,100.898,0.133666667,29.887,4.414333333,926.7476667,4.416666667
07:05:19:23:00,100.847,0.133833333,29.1005,4.298166667,926.7498333,4.408333333
07:05:19:24:00,100.796,0.134,28.314,4.182,926.752,4.4
07:05:19:25:00,100.745,0.134166667,27.5275,4.065833333,926.7541667,4.391666667
07:05:19:26:00,100.694,0.134333333,26.741,3.949666667,926.7563333,4.383333333
07:05:19:27:00,100.643,0.1345,25.9545,3.8335,926.7585,4.375
07:05:19:28:00,100.592,0.134666667,25.168,3.717333333,926.7606667,4.366666667
07:05:19:29:00,100.541,0.134833333,24.3815,3.601166667,926.7628333,4.358333333
07:05:19:30:00,100.49,0.135,23.595,3.485,926.765,4.35
07:05:19:31:00,100.439,0.135166667,22.8085,3.368833333,926.7671667,4.341666667
07:05:19:32:00,100.388,0.135333333,22.022,3.252666667,926.7693333,4.333333333
07:05:19:33:00,100.337,0.1355,21.2355,3.1365,926.7715,4.325
07:05:19:34:00,100.286,0.135666667,20.449,3.020333333,926.7736667,4.316666667
07:05:19:35:00,100.235,0.135833333,19.6625,2.904166667,926.7758333,4.308333333
07:05:19:36:00,100.184,0.136,18.876,2.788,926.778,4.3
07:05:19:37:00,100.133,0.136166667,18.0895,2.671833333,926.7801667,4.291666667
07:05:19:38:00,100.082,0.136333333,17.303,2.555666667,926.7823333,4.283333333
07:05:19:39:00,100.031,0.1365,16.5165,2.4395,926.7845,4.275
07:05:19:40:00,99.98,0.136666667,15.73,2.323333333,926.7866667,4.266666667
07:05:19:41:00,99.929,0.136833333,14.9435,2.207166667,926.7888333,4.258333333
07:05:19:42:00,99.878,0.137,14.157,2.091,926.791,4.25
07:05:19:43:00,99.827,0.137166667,13.3705,1.974833333,926.7931667,4.241666667
07:05:19:44:00,99.776,0.137333333,12.584,1.858666667,926.7953333,4.233333333
07:05:19:45:00,99.725,0.1375,11.7975,1.7425,926.7975,4.225
07:05:19:46:00,99.674,0.137666667,11.011,1.626333333,926.7996667,4.216666667
07:05:19:47:00,99.623,0.137833333,10.2245,1.510166667,926.8018333,4.208333333
07:05:19:48:00,99.572,0.138,9.438,1.394,926.804,4.2
07:05:19:49:00,99.521,0.138166667,8.6515,1.277833333,926.8061667,4.191666667
07:05:19:50:00,99.47,0.138333333,7.865,1.161666667,926.8083333,4.183333333
07:05:19:51:00,99.419,0.1385,7.0785,1.0455,926.8105,4.175
07:05:19:52:00,99.368,0.138666667,6.292,0.929333333,926.8126667,4.166666667
07:05:19:53:00,99.317,0.138833333,5.5055,0.813166667,926.8148333,4.158333333
07:05:19:54:00,99.266,0.139,4.719,0.697,926.817,4.15
07:05:19:55:00,99.215,0.139166667,3.9325,0.580833333,926.8191667,4.141666667
07:05:19:56:00,99.164,0.139333333,3.146,0.464666667,926.8213333,4.133333333
07:05:19:57:00,99.113,0.1395,2.3595,0.3485,926.8235,4.125
07:05:19:58:00,99.062,0.139666667,1.573,0.232333333,926.8256667,4.116666667
07:05:19:59:00,99.011,0.139833333,0.7865,0.116166667,926.8278333,4.108333333
07:05:20:00:00,98.96,0.14,0,0,926.83,4.1
07:05:20:01:00,98.927,0.140166667,0,0,926.8298333,4.056666667
07:05:20:02:00,98.894,0.140333333,0,0,926.8296667,4.013333333
07:05:20:03:00,98.861,0.1405,0,0,926.8295,3.97
07:05:20:04:00,98.828,0.140666667,0,0,926.8293333,3.926666667
07:05:20:05:00,98.795,0.140833333,0,0,926.8291667,3.883333333
07:05:20:06:00,98.762,0.141,0,0,926.829,3.84
07:05:20:07:00,98.729,0.141166667,0,0,926.8288333,3.796666667
07:05:20:08:00,98.696,0.141333333,0,0,926.8286667,3.753333333
07:05:20:09:00,98.663,0.1415,0,0,926.8285,3.71
07:05:20:10:00,98.63,0.141666667,0,0,926.8283333,3.666666667
07:05:20:11:00,98.597,0.141833333,0,0,926.8281667,3.623333333
07:05:20:12:00,98.564,0.142,0,0,926.828,3.58
07:05:20:13:00,98.531,0.142166667,0,0,926.8278333,3.536666667
07:05:20:14:00,98.498,0.142333333,0,0,926.8276667,3.493333333
07:05:20:15:00,98.465,0.1425,0,0,926.8275,3.45
07:05:20:16:00,98.432,0.142666667,0,0,926.8273333,3.406666667
07:05:20:17:00,98.399,0.142833333,0,0,926.8271667,3.363333333
07:05:20:18:00,98.366,0.143,0,0,926.827,3.32
07:05:20:19:00,98.333,0.143166667,0,0,926.8268333,3.276666667
07:05:20:20:00,98.3,0.143333333,0,0,926.8266667,3.233333333
07:05:20:21:00,98.267,0.1435,0,0,926.8265,3.19
07:05:20:22:00,98.234,0.143666667,0,0,926.8263333,3.146666667
07:05:20:23:00,98.201,0.143833333,0,0,926.8261667,3.103333333
07:05:20:24:00,98.168,0.144,0,0,926.826,3.06
07:05:20:25:00,98.135,0.144166667,0,0,926.8258333,3.016666667
07:05:20:26:00,98.102,0.144333333,0,0,926.8256667,2.973333333
07:05:20:27:00,98.069,0.1445,0,0,926.8255,2.93
07:05:20:28:00,98.036,0.144666667,0,0,926.8253333,2.886666667
07:05:20:29:00,98.003,0.144833333,0,0,926.8251667,2.843333333
07:05:20:30:00,97.97,0.145,0,0,926.825,2.8
07:05:20:31:00,97.937,0.145166667,0,0,926.8248333,2.756666667
07:05:20:32:00,97.904,0.145333333,0,0,926.8246667,2.713333333
07:05:20:33:00,97.871,0.1455,0,0,926.8245,2.67
07:05:20:34:00,97.838,0.145666667,0,0,926.8243333,2.626666667
07:05:20:35:00,97.805,0.145833333,0,0,926.8241667,2.583333333
07:05:20:36:00,97.772,0.146,0,0,926.824,2.54
07:05:20:37:00,97.739,0.146166667,0,0,926.8238333,2.496666667
07:05:20:38:00,97.706,0.146333333,0,0,926.8236667,2.453333333
07:05:20:39:00,97.673,0.1465,0,0,926.8235,2.41
07:05:20:40:00,97.64,0.146666667,0,0,926.8233333,2.366666667
07:05:20:41:00,97.607,0.146833333,0,0,926.8231667,2.323333333
07:05:20:42:00,97.574,0.147,0,0,926.823,2.28
07:05:20:43:00,97.541,0.147166667,0,0,926.8228333,2.236666667
07:05:20:44:00,97.508,0.147333333,0,0,926.8226667,2.193333333
07:05:20:45:00,97.475,0.1475,0,0,926.8225,2.15
07:05:20:46:00,97.442,0.147666667,0,0,926.8223333,2.106666667
07:05:20:47:00,97.409,0.147833333,0,0,926.8221667,2.063333333
07:05:20:48:00,97.376,0.148,0,0,926.822,2.02
07:05:20:49:00,97.343,0.148166667,0,0,926.8218333,1.976666667
07:05:20:50:00,97.31,0.148333333,0,0,926.8216667,1.933333333
07:05:20:51:00,97.277,0.1485,0,0,926.8215,1.89
07:05:20:52:00,97.244,0.148666667,0,0,926.8213333,1.846666667
07:05:20:53:00,97.211,0.148833333,0,0,926.8211667,1.803333333
07:05:20:54:00,97.178,0.149,0,0,926.821,1.76
07:05:20:55:00,97.145,0.149166667,0,0,926.8208333,1.716666667
07:05:20:56:00,97.112,0.149333333,0,0,926.8206667,1.673333333
07:05:20:57:00,97.079,0.1495,0,0,926.8205,1.63
07:05:20:58:00,97.046,0.149666667,0,0,926.8203333,1.586666667
07:05:20:59:00,97.013,0.149833333,0,0,926.8201667,1.543333333
07:05:21:00:00,96.98,0.15,0,0,926.82,1.5
07:05:21:01:00,96.929,0.150333333,0,0,926.8251667,1.5
07:05:21:02:00,96.878,0.150666667,0,0,926.8303333,1.5
07:05:21:03:00,96.827,0.151,0,0,926.8355,1.5
07:05:21:04:00,96.776,0.151333333,0,0,926.8406667,1.5
07:05:21:05:00,96.725,0.151666667,0,0,926.8458333,1.5
07:05:21:06:00,96.674,0.152,0,0,926.851,1.5
07:05:21:07:00,96.623,0.152333333,0,0,926.8561667,1.5
07:05:21:08:00,96.572,0.152666667,0,0,926.8613333,1.5
07:05:21:09:00,96.521,0.153,0,0,926.8665,1.5
07:05:21:10:00,96.47,0.153333333,0,0,926.8716667,1.5
07:05:21:11:00,96.419,0.153666667,0,0,926.8768333,1.5
07:05:21:12:00,96.368,0.154,0,0,926.882,1.5
07:05:21:13:00,96.317,0.154333333,0,0,926.8871667,1.5
07:05:21:14:00,96.266,0.154666667,0,0,926.8923333,1.5
07:05:21:15:00,96.215,0.155,0,0,926.8975,1.5
07:05:21:16:00,96.164,0.155333333,0,0,926.9026667,1.5
07:05:21:17:00,96.113,0.155666667,0,0,926.9078333,1.5
07:05:21:18:00,96.062,0.156,0,0,926.913,1.5
07:05:21:19:00,96.011,0.156333333,0,0,926.9181667,1.5
07:05:21:20:00,95.96,0.156666667,0,0,926.9233333,1.5
07:05:21:21:00,95.909,0.157,0,0,926.9285,1.5
07:05:21:22:00,95.858,0.157333333,0,0,926.9336667,1.5
07:05:21:23:00,95.807,0.157666667,0,0,926.9388333,1.5
07:05:21:24:00,95.756,0.158,0,0,926.944,1.5
07:05:21:25:00,95.705,0.158333333,0,0,926.9491667,1.5
07:05:21:26:00,95.654,0.158666667,0,0,926.9543333,1.5
07:05:21:27:00,95.603,0.159,0,0,926.9595,1.5
07:05:21:28:00,95.552,0.159333333,0,0,926.9646667,1.5
07:05:21:29:00,95.501,0.159666667,0,0,926.9698333,1.5
07:05:21:30:00,95.45,0.16,0,0,926.975,1.5
07:05:21:31:00,95.399,0.160333333,0,0,926.9801667,1.5
07:05:21:32:00,95.348,0.160666667,0,0,926.9853333,1.5
07:05:21:33:00,95.297,0.161,0,0,926.9905,1.5
07:05:21:34:00,95.246,0.161333333,0,0,926.9956667,1.5
07:05:21:35:00,95.195,0.161666667,0,0,927.0008333,1.5
07:05:21:36:00,95.144,0.162,0,0,927.006,1.5
07:05:21:37:00,95.093,0.162333333,0,0,927.0111667,1.5
07:05:21:38:00,95.042,0.162666667,0,0,927.0163333,1.5
07:05:21:39:00,94.991,0.163,0,0,927.0215,1.5
07:05:21:40:00,94.94,0.163333333,0,0,927.0266667,1.5
07:05:21:41:00,94.889,0.163666667,0,0,927.0318333,1.5
07:05:21:42:00,94.838,0.164,0,0,927.037,1.5
07:05:21:43:00,94.787,0.164333333,0,0,927.0421667,1.5
07:05:21:44:00,94.736,0.164666667,0,0,927.0473333,1.5
07:05:21:45:00,94.685,0.165,0,0,927.0525,1.5
07:05:21:46:00,94.634,0.165333333,0,0,927.0576667,1.5
07:05:21:47:00,94.583,0.165666667,0,0,927.0628333,1.5
07:05:21:48:00,94.532,0.166,0,0,927.068,1.5
07:05:21:49:00,94.481,0.166333333,0,0,927.0731667,1.5
07:05:21:50:00,94.43,0.166666667,0,0,927.0783333,1.5
07:05:21:51:00,94.379,0.167,0,0,927.0835,1.5
07:05:21:52:00,94.328,0.167333333,0,0,927.0886667,1.5
07:05:21:53:00,94.277,0.167666667,0,0,927.0938333,1.5
07:05:21:54:00,94.226,0.168,0,0,927.099,1.5
07:05:21:55:00,94.175,0.168333333,0,0,927.1041667,1.5
07:05:21:56:00,94.124,0.168666667,0,0,927.1093333,1.5
07:05:21:57:00,94.073,0.169,0,0,927.1145,1.5
07:05:21:58:00,94.022,0.169333333,0,0,927.1196667,1.5
07:05:21:59:00,93.971,0.169666667,0,0,927.1248333,1.5
07:05:22:00:00,93.92,0.17,0,0,927.13,1.5
07:05:22:01:00,93.872,0.170166667,0,0,927.1291667,1.475
07:05:22:02:00,93.824,0.170333333,0,0,927.1283333,1.45
07:05:22:03:00,93.776,0.1705,0,0,927.1275,1.425
07:05:22:04:00,93.728,0.170666667,0,0,927.1266667,1.4
07:05:22:05:00,93.68,0.170833333,0,0,927.1258333,1.375
07:05:22:06:00,93.632,0.171,0,0,927.125,1.35
07:05:22:07:00,93.584,0.171166667,0,0,927.1241667,1.325
07:05:22:08:00,93.536,0.171333333,0,0,927.1233333,1.3
07:05:22:09:00,93.488,0.1715,0,0,927.1225,1.275
07:05:22:10:00,93.44,0.171666667,0,0,927.1216667,1.25
07:05:22:11:00,93.392,0.171833333,0,0,927.1208333,1.225
07:05:22:12:00,93.344,0.172,0,0,927.12,1.2
07:05:22:13:00,93.296,0.172166667,0,0,927.1191667,1.175
07:05:22:14:00,93.248,0.172333333,0,0,927.1183333,1.15
07:05:22:15:00,93.2,0.1725,0,0,927.1175,1.125
07:05:22:16:00,93.152,0.172666667,0,0,927.1166667,1.1
07:05:22:17:00,93.104,0.172833333,0,0,927.1158333,1.075
07:05:22:18:00,93.056,0.173,0,0,927.115,1.05
07:05:22:19:00,93.008,0.173166667,0,0,927.1141667,1.025
07:05:22:20:00,92.96,0.173333333,0,0,927.1133333,1
07:05:22:21:00,92.912,0.1735,0,0,927.1125,0.975
07:05:22:22:00,92.864,0.173666667,0,0,927.1116667,0.95
07:05:22:23:00,92.816,0.173833333,0,0,927.1108333,0.925
07:05:22:24:00,92.768,0.174,0,0,927.11,0.9
07:05:22:25:00,92.72,0.174166667,0,0,927.1091667,0.875
07:05:22:26:00,92.672,0.174333333,0,0,927.1083333,0.85
07:05:22:27:00,92.624,0.1745,0,0,927.1075,0.825
07:05:22:28:00,92.576,0.174666667,0,0,927.1066667,0.8
07:05:22:29:00,92.528,0.174833333,0,0,927.1058333,0.775
07:05:22:30:00,92.48,0.175,0,0,927.105,0.75
07:05:22:31:00,92.432,0.175166667,0,0,927.1041667,0.725
07:05:22:32:00,92.384,0.175333333,0,0,927.1033333,0.7
07:05:22:33:00,92.336,0.1755,0,0,927.1025,0.675
07:05:22:34:00,92.288,0.175666667,0,0,927.1016667,0.65
07:05:22:35:00,92.24,0.175833333,0,0,927.1008333,0.625
07:05:22:36:00,92.192,0.176,0,0,927.1,0.6
07:05:22:37:00,92.144,0.176166667,0,0,927.0991667,0.575
07:05:22:38:00,92.096,0.176333333,0,0,927.0983333,0.55
07:05:22:39:00,92.048,0.1765,0,0,927.0975,0.525
07:05:22:40:00,92,0.176666667,0,0,927.0966667,0.5
07:05:22:41:00,91.952,0.176833333,0,0,927.0958333,0.475
07:05:22:42:00,91.904,0.177,0,0,927.095,0.45
07:05:22:43:00,91.856,0.177166667,0,0,927.0941667,0.425
07:05:22:44:00,91.808,0.177333333,0,0,927.0933333,0.4
07:05:22:45:00,91.76,0.1775,0,0,927.0925,0.375
07:05:22:46:00,91.712,0.177666667,0,0,927.0916667,0.35
07:05:22:47:00,91.664,0.177833333,0,0,927.0908333,0.325
07:05:22:48:00,91.616,0.178,0,0,927.09,0.3
07:05:22:49:00,91.568,0.178166667,0,0,927.0891667,0.275
07:05:22:50:00,91.52,0.178333333,0,0,927.0883333,0.25
07:05:22:51:00,91.472,0.1785,0,0,927.0875,0.225
07:05:22:52:00,91.424,0.178666667,0,0,927.0866667,0.2
07:05:22:53:00,91.376,0.178833333,0,0,927.0858333,0.175
07:05:22:54:00,91.328,0.179,0,0,927.085,0.15
07:05:22:55:00,91.28,0.179166667,0,0,927.0841667,0.125
07:05:22:56:00,91.232,0.179333333,0,0,927.0833333,0.1
07:05:22:57:00,91.184,0.1795,0,0,927.0825,0.075
07:05:22:58:00,91.136,0.179666667,0,0,927.0816667,0.05
07:05:22:59:00,91.088,0.179833333,0,0,927.0808333,0.025
07:05:23:00:00,91.04,0.18,0,0,927.08,0
07:05:23:01:00,91.04,0.18,0,0,927.08,0
07:05:23:02:00,91.04,0.18,0,0,927.08,0
07:05:23:03:00,91.04,0.18,0,0,927.08,0
07:05:23:04:00,91.04,0.18,0,0,927.08,0
07:05:23:05:00,91.04,0.18,0,0,927.08,0
07:05:23:06:00,91.04,0.18,0,0,927.08,0
07:05:23:07:00,91.04,0.18,0,0,927.08,0
07:05:23:08:00,91.04,0.18,0,0,927.08,0
07:05:23:09:00,91.04,0.18,0,0,927.08,0
07:05:23:10:00,91.04,0.18,0,0,927.08,0
07:05:23:11:00,91.04,0.18,0,0,927.08,0
07:05:23:12:00,91.04,0.18,0,0,927.08,0
07:05:23:13:00,91.04,0.18,0,0,927.08,0
07:05:23:14:00,91.04,0.18,0,0,927.08,0
07:05:23:15:00,91.04,0.18,0,0,927.08,0
07:05:23:16:00,91.04,0.18,0,0,927.08,0
07:05:23:17:00,91.04,0.18,0,0,927.08,0
07:05:23:18:00,91.04,0.18,0,0,927.08,0
07:05:23:19:00,91.04,0.18,0,0,927.08,0
07:05:23:20:00,91.04,0.18,0,0,927.08,0
07:05:23:21:00,91.04,0.18,0,0,927.08,0
07:05:23:22:00,91.04,0.18,0,0,927.08,0
07:05:23:23:00,91.04,0.18,0,0,927.08,0
07:05:23:24:00,91.04,0.18,0,0,927.08,0
07:05:23:25:00,91.04,0.18,0,0,927.08,0
07:05:23:26:00,91.04,0.18,0,0,927.08,0
07:05:23:27:00,91.04,0.18,0,0,927.08,0
07:05:23:28:00,91.04,0.18,0,0,927.08,0
07:05:23:29:00,91.04,0.18,0,0,927.08,0
07:05:23:30:00,91.04,0.18,0,0,927.08,0
07:05:23:31:00,91.04,0.18,0,0,927.08,0
07:05:23:32:00,91.04,0.18,0,0,927.08,0
07:05:23:33:00,91.04,0.18,0,0,927.08,0
07:05:23:34:00,91.04,0.18,0,0,927.08,0
07:05:23:35:00,91.04,0.18,0,0,927.08,0
07:05:23:36:00,91.04,0.18,0,0,927.08,0
07:05:23:37:00,91.04,0.18,0,0,927.08,0
07:05:23:38:00,91.04,0.18,0,0,927.08,0
07:05:23:39:00,91.04,0.18,0,0,927.08,0
07:05:23:40:00,91.04,0.18,0,0,927.08,0
07:05:23:41:00,91.04,0.18,0,0,927.08,0
07:05:23:42:00,91.04,0.18,0,0,927.08,0
07:05:23:43:00,91.04,0.18,0,0,927.08,0
07:05:23:44:00,91.04,0.18,0,0,927.08,0
07:05:23:45:00,91.04,0.18,0,0,927.08,0
07:05:23:46:00,91.04,0.18,0,0,927.08,0
07:05:23:47:00,91.04,0.18,0,0,927.08,0
07:05:23:48:00,91.04,0.18,0,0,927.08,0
07:05:23:49:00,91.04,0.18,0,0,927.08,0
07:05:23:50:00,91.04,0.18,0,0,927.08,0
07:05:23:51:00,91.04,0.18,0,0,927.08,0
07:05:23:52:00,91.04,0.18,0,0,927.08,0
07:05:23:53:00,91.04,0.18,0,0,927.08,0
07:05:23:54:00,91.04,0.18,0,0,927.08,0
07:05:23:55:00,91.04,0.18,0,0,927.08,0
07:05:23:56:00,91.04,0.18,0,0,927.08,0
07:05:23:57:00,91.04,0.18,0,0,927.08,0
07:05:23:58:00,91.04,0.18,0,0,927.08,0
07:05:23:59:00,91.04,0.18,0,0,927.08,0
07:06:00:00:00,91.04,0.18,0,0,927.08,0
07:06:00:01:00,91.04,0.1815,0,0,927.0968333,0.068333333
07:06:00:02:00,91.04,0.183,0,0,927.1136667,0.136666667
07:06:00:03:00,91.04,0.1845,0,0,927.1305,0.205
07:06:00:04:00,91.04,0.186,0,0,927.1473333,0.273333333
07:06:00:05:00,91.04,0.1875,0,0,927.1641667,0.341666667
07:06:00:06:00,91.04,0.189,0,0,927.181,0.41
07:06:00:07:00,91.04,0.1905,0,0,927.1978333,0.478333333
07:06:00:08:00,91.04,0.192,0,0,927.2146667,0.546666667
07:06:00:09:00,91.04,0.1935,0,0,927.2315,0.615
07:06:00:10:00,91.04,0.195,0,0,927.2483333,0.683333333
07:06:00:11:00,91.04,0.1965,0,0,927.2651667,0.751666667
07:06:00:12:00,91.04,0.198,0,0,927.282,0.82
07:06:00:13:00,91.04,0.1995,0,0,927.2988333,0.888333333
07:06:00:14:00,91.04,0.201,0,0,927.3156667,0.956666667
07:06:00:15:00,91.04,0.2025,0,0,927.3325,1.025
07:06:00:16:00,91.04,0.204,0,0,927.3493333,1.093333333
07:06:00:17:00,91.04,0.2055,0,0,927.3661667,1.161666667
07:06:00:18:00,91.04,0.207,0,0,927.383,1.23
07:06:00:19:00,91.04,0.2085,0,0,927.3998333,1.298333333
07:06:00:20:00,91.04,0.21,0,0,927.4166667,1.366666667
07:06:00:21:00,91.04,0.2115,0,0,927.4335,1.435
07:06:00:22:00,91.04,0.213,0,0,927.4503333,1.503333333
07:06:00:23:00,91.04,0.2145,0,0,927.4671667,1.571666667
07:06:00:24:00,91.04,0.216,0,0,927.484,1.64
07:06:00:25:00,91.04,0.2175,0,0,927.5008333,1.708333333
07:06:00:26:00,91.04,0.219,0,0,927.5176667,1.776666667
07:06:00:27:00,91.04,0.2205,0,0,927.5345,1.845
07:06:00:28:00,91.04,0.222,0,0,927.5513333,1.913333333
07:06:00:29:00,91.04,0.2235,0,0,927.5681667,1.981666667
07:06:00:30:00,91.04,0.225,0,0,927.585,2.05
07:06:00:31:00,91.04,0.2265,0,0,927.6018333,2.118333333
07:06:00:32:00,91.04,0.228,0,0,927.6186667,2.186666667
07:06:00:33:00,91.04,0.2295,0,0,927.6355,2.255
07:06:00:34:00,91.04,0.231,0,0,927.6523333,2.323333333
07:06:00:35:00,91.04,0.2325,0,0,927.6691667,2.391666667
07:06:00:36:00,91.04,0.234,0,0,927.686,2.46
07:06:00:37:00,91.04,0.2355,0,0,927.7028333,2.528333333
07:06:00:38:00,91.04,0.237,0,0,927.7196667,2.596666667
07:06:00:39:00,91.04,0.2385,0,0,927.7365,2.665
07:06:00:40:00,91.04,0.24,0,0,927.7533333,2.733333333
07:06:00:41:00,91.04,0.2415,0,0,927.7701667,2.801666667
07:06:00:42:00,91.04,0.243,0,0,927.787,2.87
07:06:00:43:00,91.04,0.2445,0,0,927.8038333,2.938333333
07:06:00:44:00,91.04,0.246,0,0,927.8206667,3.006666667
07:06:00:45:00,91.04,0.2475,0,0,927.8375,3.075
07:06:00:46:00,91.04,0.249,0,0,927.8543333,3.143333333
07:06:00:47:00,91.04,0.2505,0,0,927.8711667,3.211666667
07:06:00:48:00,91.04,0.252,0,0,927.888,3.28
07:06:00:49:00,91.04,0.2535,0,0,927.9048333,3.348333333
07:06:00:50:00,91.04,0.255,0,0,927.9216667,3.416666667
07:06:00:51:00,91.04,0.2565,0,0,927.9385,3.485
07:06:00:52:00,91.04,0.258,0,0,927.9553333,3.553333333
07:06:00:53:00,91.04,0.2595,0,0,927.9721667,3.621666667
07:06:00:54:00,91.04,0.261,0,0,927.989,3.69
07:06:00:55:00,91.04,0.2625,0,0,928.0058333,3.758333333
07:06:00:56:00,91.04,0.264,0,0,928.0226667,3.826666667
07:06:00:57:00,91.04,0.2655,0,0,928.0395,3.895
07:06:00:58:00,91.04,0.267,0,0,928.0563333,3.963333333
07:06:00:59:00,91.04,0.2685,0,0,928.0731667,4.031666667
07:06:01:00:00,91.04,0.27,0,0,928.09,4.1
07:06:01:01:00,91.022,0.270666667,0,0,928.0858333,4.075
07:06:01:02:00,91.004,0.271333333,0,0,928.0816667,4.05
07:06:01:03:00,90.986,0.272,0,0,928.0775,4.025
07:06:01:04:00,90.968,0.272666667,0,0,928.0733333,4
07:06:01:05:00,90.95,0.273333333,0,0,928.0691667,3.975
07:06:01:06:00,90.932,0.274,0,0,928.065,3.95
07:06:01:07:00,90.914,0.274666667,0,0,928.0608333,3.925
07:06:01:08:00,90.896,0.275333333,0,0,928.0566667,3.9
07:06:01:09:00,90.878,0.276,0,0,928.0525,3.875
07:06:01:10:00,90.86,0.276666667,0,0,928.0483333,3.85
07:06:01:11:00,90.842,0.277333333,0,0,928.0441667,3.825
07:06:01:12:00,90.824,0.278,0,0,928.04,3.8
07:06:01:13:00,90.806,0.278666667,0,0,928.0358333,3.775
07:06:01:14:00,90.788,0.279333333,0,0,928.0316667,3.75
07:06:01:15:00,90.77,0.28,0,0,928.0275,3.725
07:06:01:16:00,90.752,0.280666667,0,0,928.0233333,3.7
07:06:01:17:00,90.734,0.281333333,0,0,928.0191667,3.675
07:06:01:18:00,90.716,0.282,0,0,928.015,3.65
07:06:01:19:00,90.698,0.282666667,0,0,928.0108333,3.625
07:06:01:20:00,90.68,0.283333333,0,0,928.0066667,3.6
07:06:01:21:00,90.662,0.284,0,0,928.0025,3.575
07:06:01:22:00,90.644,0.284666667,0,0,927.9983333,3.55
07:06:01:23:00,90.626,0.285333333,0,0,927.9941667,3.525
07:06:01:24:00,90.608,0.286,0,0,927.99,3.5
07:06:01:25:00,90.59,0.286666667,0,0,927.9858333,3.475
07:06:01:26:00,90.572,0.287333333,0,0,927.9816667,3.45
07:06:01:27:00,90.554,0.288,0,0,927.9775,3.425
07:06:01:28:00,90.536,0.288666667,0,0,927.9733333,3.4
07:06:01:29:00,90.518,0.289333333,0,0,927.9691667,3.375
07:06:01:30:00,90.5,0.29,0,0,927.965,3.35
07:06:01:31:00,90.482,0.290666667,0,0,927.9608333,3.325
07:06:01:32:00,90.464,0.291333333,0,0,927.9566667,3.3
07:06:01:33:00,90.446,0.292,0,0,927.9525,3.275
07:06:01:34:00,90.428,0.292666667,0,0,927.9483333,3.25
07:06:01:35:00,90.41,0.293333333,0,0,927.9441667,3.225
07:06:01:36:00,90.392,0.294,0,0,927.94,3.2
07:06:01:37:00,90.374,0.294666667,0,0,927.9358333,3.175
07:06:01:38:00,90.356,0.295333333,0,0,927.9316667,3.15
07:06:01:39:00,90.338,0.296,0,0,927.9275,3.125
07:06:01:40:00,90.32,0.296666667,0,0,927.9233333,3.1
07:06:01:41:00,90.302,0.297333333,0,0,927.9191667,3.075
07:06:01:42:00,90.284,0.298,0,0,927.915,3.05
07:06:01:43:00,90.266,0.298666667,0,0,927.9108333,3.025
07:06:01:44:00,90.248,0.299333333,0,0,927.9066667,3
07:06:01:45:00,90.23,0.3,0,0,927.9025,2.975
07:06:01:46:00,90.212,0.300666667,0,0,927.8983333,2.95
07:06:01:47:00,90.194,0.301333333,0,0,927.8941667,2.925
07:06:01:48:00,90.176,0.302,0,0,927.89,2.9
07:06:01:49:00,90.158,0.302666667,0,0,927.8858333,2.875
07:06:01:50:00,90.14,0.303333333,0,0,927.8816667,2.85
07:06:01:51:00,90.122,0.304,0,0,927.8775,2.825
07:06:01:52:00,90.104,0.304666667,0,0,927.8733333,2.8
07:06:01:53:00,90.086,0.305333333,0,0,927.8691667,2.775
07:06:01:54:00,90.068,0.306,0,0,927.865,2.75
07:06:01:55:00,90.05,0.306666667,0,0,927.8608333,2.725
07:06:01:56:00,90.032,0.307333333,0,0,927.8566667,2.7
07:06:01:57:00,90.014,0.308,0,0,927.8525,2.675
07:06:01:58:00,89.996,0.308666667,0,0,927.8483333,2.65
07:06:01:59:00,89.978,0.309333333,0,0,927.8441667,2.625
07:06:02:00:00,89.96,0.31,0,0,927.84,2.6
07:06:02:01:00,89.912,0.309833333,0,0,927.8453333,2.608333333
07:06:02:02:00,89.864,0.309666667,0,0,927.8506667,2.616666667
07:06:02:03:00,89.816,0.3095,0,0,927.856,2.625
07:06:02:04:00,89.768,0.309333333,0,0,927.8613333,2.633333333
07:06:02:05:00,89.72,0.309166667,0,0,927.8666667,2.641666667
07:06:02:06:00,89.672,0.309,0,0,927.872,2.65
07:06:02:07:00,89.624,0.308833333,0,0,927.8773333,2.658333333
07:06:02:08:00,89.576,0.308666667,0,0,927.8826667,2.666666667
07:06:02:09:00,89.528,0.3085,0,0,927.888,2.675
07:06:02:10:00,89.48,0.308333333,0,0,927.8933333,2.683333333
